,station,name,category,review
3005,Sinjeongnegeori Station,장수공원,근린공원,14
3006,Sinjeongnegeori Station,양천둘레길(도심형코스),올레둘레길,1
3007,Munrae Station,문래근린공원,근린공원,52
3008,Munrae Station,문래창작촌INFO,관광안내소,43
3009,Hongdae Station,경의선숲길,"거리,골목",999+
3010,Hongdae Station,경의선책거리,"거리,골목",980
3011,Hongdae Station,트릭아이뮤지엄 서울,테마파크,943
3012,Hongdae Station,홍대거리,"거리,골목",487
3013,Hongdae Station,카카오프렌즈컨셉뮤지엄 서울,박물관,418
3014,Hongdae Station,홍대걷고싶은거리,문화거리,412
3015,Hongdae Station,스타티스뮤지엄,전시관,309
3016,Hongdae Station,홍익문화공원,"도시,테마공원",277
3017,Hongdae Station,러브뮤지엄,미술관,176
3018,Hongdae Station,토담쓰담스튜디오,"사진,스튜디오",164
3019,Hongdae Station,성수미술관 연남점,미술관,129
3020,Hongdae Station,경의선숲길공원,근린공원,51
3021,Hongdae Station,와우공원,근린공원,45
3022,Hongdae Station,홍대벽화거리,"거리,골목",31
3023,Hongdae Station,카페 포르스,"카페,디저트",26
3024,Hongdae Station,미키하우스,"관람,체험",25
3025,Hongdae Station,챕터투,전시관,24
3026,Hongdae Station,엘리펀트스페이스,전시관,20
3027,Hongdae Station,홍대클럽거리,"거리,골목",20
3028,Hongdae Station,CR Collective,전시관,19
3029,Sinchon Station,신촌연세로,도보코스,467
3030,Sinchon Station,료테이스시,일식당,81
3031,Sinchon Station,신촌맥주축제,"축제,행사",67
3032,Sinchon Station,이한열기념관,"기념관,생가",44
3033,Sinchon Station,신촌이대거리,문화거리,18
3034,Sinchon Station,연세대학교 모두의거리,"거리,골목",6
3035,Sinchon Station,바람산어린이공원,근린공원,5
3036,Sinchon Station,노고산동체육공원,"도시,테마공원",4
3037,Sinchon Station,산타런,"축제,행사",2
3038,Sinchon Station,홍대땡땡거리,도보코스,2
3039,Sinchon Station,신촌역사관광안내소,관광안내소,1
3040,Sinchon Station,한겨레교육,체험여행,1
3041,Sinchon Station,사랑담기협동조합,"관람,체험",0
3042,Sinchon Station,신촌플레이버스,관광안내소,0
3043,Sinchon Station,웃음참기축제,"축제,행사",0
3044,Ewha Womans University Station,대현문화공원,근린공원,34
3045,Ewha Womans University Station,신촌이대거리,문화거리,18
3046,Ewha Womans University Station,이대앞거리,"거리,골목",10
3047,Ewha Womans University Station,옛신촌역사,문화재,9
3048,Ewha Womans University Station,이화여자대학교 모두의거리,"거리,골목",5
3049,Ewha Womans University Station,무언가,"축제,행사",3
3050,Ewha Womans University Station,산타런,"축제,행사",2
3051,Ewha Womans University Station,신촌관광안내센터,관광안내소,1
3052,Ewha Womans University Station,독립공원휴게소,관리사무소,0
3053,Ewha Womans University Station,기고자,전시관,0
3054,Ahyeon Station,북아현동가구거리,"거리,골목",120
3055,Soyosan Station,소요산 토속음식마을,체험마을,0
3056,Dongducheon Station,상패수변공원,"도시,테마공원",5
3057,Dongducheon Station,안흥동공설묘지공원,근린공원,4
3058,Dongducheon Station,숭모재강릉김씨사당,문화재,1
3059,Dongducheon Station,원터공원,근린공원,0
3060,Dongducheon Station,약수터,"샘,약수",0
3061,Bosan Station,동두천시외국인관광특구,"거리,골목",46
3062,Bosan Station,도담도담전래놀이연구소,"관람,체험",2
3063,Dongducheon Central Station,소요산탑온천랜드,"온천,스파",106
3064,Dongducheon Central Station,동두천시외국인관광특구,"거리,골목",46
3065,Dongducheon Central Station,시민근린공원,시민공원,26
3066,Dongducheon Central Station,벨라엠브라스카페,"카페,디저트",21
3067,Dongducheon Central Station,어울림근린공원,근린공원,7
3068,Dongducheon Central Station,두드림작은미술관,미술관,6
3069,Dongducheon Central Station,상패수변공원,"도시,테마공원",5
3070,Dongducheon Central Station,현충탑,기념물,5
3071,Dongducheon Central Station,두드림스파,"온천,스파",4
3072,Dongducheon Central Station,생연음식문화거리,먹자거리,3
3073,Dongducheon Central Station,꿈나무근린공원,근린공원,3
3074,Dongducheon Central Station,도담도담전래놀이연구소,"관람,체험",2
3075,Dongducheon Central Station,동두천시향토사료관,박물관,1
3076,Dongducheon Central Station,목행선선생묘역,"릉,묘,총",1
3077,Dongducheon Central Station,송내지구2호공원,근린공원,0
3078,Dongducheon Central Station,생연근린공원,근린공원,0
3079,Dongducheon Central Station,드라마[응답하라1988]촬영지,촬영장소,0
3080,Jihaeng Station,시민근린공원,시민공원,26
3081,Jihaeng Station,벨라엠브라스카페,"카페,디저트",21
3082,Jihaeng Station,어울림근린공원,근린공원,7
3083,Jihaeng Station,두드림작은미술관,미술관,6
3084,Jihaeng Station,현충탑,기념물,5
3085,Jihaeng Station,두드림스파,"온천,스파",4
3086,Jihaeng Station,강변근린공원,근린공원,3
3087,Jihaeng Station,꿈나무근린공원,근린공원,3
3088,Jihaeng Station,목행선선생묘역,"릉,묘,총",1
3089,Jihaeng Station,송내지구2호공원,근린공원,0
3090,Jihaeng Station,생연근린공원,근린공원,0
3091,Jihaeng Station,송내지구1호공원,근린공원,0
3092,Deokjeong Station,봉우근린공원,근린공원,10
3093,Deokjeong Station,엄상마을문화거리,"공연,문화의거리",4
3094,Deokjeong Station,청담체육공원,"도시,테마공원",3
3095,Deokjeong Station,덕정소공원,근린공원,0
3096,Deokjeong Station,옥정제1소공원,근린공원,0
3097,Deokjeong Station,덕정제2어린이공원물놀이장,부속시설,0
3098,Deokgye Station,덕계근린공원,근린공원,28
3099,Deokgye Station,송석최명창묘역,문화재,3
3100,Deokgye Station,덕계근린공원물놀이장,부속시설,0
3101,Yangju Station,양주별산대놀이마당,테마공원,89
3102,Yangju Station,양주관아지,"유적지,사적지",84
3103,Yangju Station,양주향교,"문화,유적",53
3104,Yangju Station,오감캠프촌,체험여행,6
3105,Yangju Station,어사대비,기념물,3
3106,Yangju Station,원골문화마을,체험여행,1
3107,Yangju Station,양주시종합관광안내센터,관광안내소,0
3108,Yangju Station,양주역관광안내소,관광안내소,0
3109,Nokyang Station,의정부의류타운,"거리,골목",3
3110,Nokyang Station,의정부패션로데오거리,"공연,문화의거리",1
3111,possible station,의정부로데오거리,"거리,골목",127
3112,possible station,의정부부대찌개거리,먹자거리,102
3113,possible station,행복로시민광장,시민공원,53
3114,possible station,역전근린공원,근린공원,30
3115,possible station,의정부시퓨전문화관광홍보관,전시관,13
3116,possible station,무한상상시민정원,자연공원,12
3117,possible station,평화의광장,광장,8
3118,possible station,양지공원,근린공원,8
3119,possible station,시민공원,시민공원,5
3120,possible station,캠프라과디아체육공원,"도시,테마공원",4
3121,possible station,의정부부대찌개축제,"축제,행사",3
3122,possible station,푸른쉼터,근린공원,3
3123,possible station,의정부의류타운,"거리,골목",3
3124,possible station,태조이성계상,기념물,2
3125,possible station,의정부종합관광안내소,관광안내소,2
3126,possible station,무지개문화공원,근린공원,1
3127,possible station,가능공원,근린공원,1
3128,possible station,의정부패션로데오거리,"공연,문화의거리",1
3129,possible station,의정부소풍길(쌍둥이길),도보코스,0
3130,possible station,의정부시종합관광안내소,관광안내소,0
3131,Uijeongbu Station,의정부로데오거리,"거리,골목",127
3132,Uijeongbu Station,행복로시민광장,시민공원,53
3133,Uijeongbu Station,역전근린공원,근린공원,30
3134,Uijeongbu Station,의정부시퓨전문화관광홍보관,전시관,13
3135,Uijeongbu Station,무한상상시민정원,자연공원,12
3136,Uijeongbu Station,캠프라과디아체육공원,"도시,테마공원",4
3137,Uijeongbu Station,태조이성계상,기념물,2
3138,Uijeongbu Station,달님문화공원,근린공원,2
3139,Uijeongbu Station,의정부종합관광안내소,관광안내소,2
3140,Hoeryong Station,북한산둘레길16구간,올레둘레길,62
3141,Hoeryong Station,백영수미술관,미술관,8
3142,Hoeryong Station,백석천근린공원,근린공원,8
3143,Hoeryong Station,안말2지구1소공원,근린공원,4
3144,Hoeryong Station,만남문화공원,근린공원,3
3145,Hoeryong Station,신곡공원,근린공원,2
3146,Hoeryong Station,발곡근린공원,근린공원,2
3147,Hoeryong Station,의정부 음악극축제,"축제,행사",2
3148,Hoeryong Station,의정부소풍길(명상의길),도보코스,2
3149,Hoeryong Station,달님문화공원,근린공원,2
3150,Hoeryong Station,안말공원지킴터,부속시설,2
3151,Hoeryong Station,안말2지구2소공원,근린공원,1
3152,Hoeryong Station,회룡골매표소,"관리,안내",1
3153,Hoeryong Station,북한산국립공원관리사무소 서부지소,관리사무소,0
3154,Hoeryong Station,장암어린이공원,근린공원,0
3155,Hoeryong Station,안내소,관광안내소,0
3156,Hoeryong Station,의정부소풍길(쌍둥이길),도보코스,0
3157,Hoeryong Station,선행문화공원,근린공원,0
3158,Mangwolsa Station,아일랜드 캐슬,워터파크,269
3159,Mangwolsa Station,어린이양치학교치카치카,"관람,체험",62
3160,Mangwolsa Station,북한산둘레길17구간,올레둘레길,44
3161,Mangwolsa Station,서계박세당사랑채,문화재,17
3162,Mangwolsa Station,백영수미술관,미술관,8
3163,Mangwolsa Station,안말2지구1소공원,근린공원,4
3164,Mangwolsa Station,북한산국립공원도봉사무소,관리사무소,3
3165,Mangwolsa Station,안말공원지킴터,부속시설,2
3166,Mangwolsa Station,안말2지구2소공원,근린공원,1
3167,Mangwolsa Station,월남전참전기념비,기념물,1
3168,Mangwolsa Station,안내소,관광안내소,0
3169,Mangwolsa Station,원도봉유원지,유원지,0
3170,Dobong Station,서울창포원,"식물원,수목원",949
3171,Dobong Station,헬로애니멀,동물원,91
3172,Dobong Station,북한산둘레길18구간,올레둘레길,82
3173,Dobong Station,도봉산탐방지원센터,관광안내소,70
3174,Dobong Station,북한산국립공원,국립공원,60
3175,Dobong Station,국립공원 산악박물관,박물관,28
3176,Dobong Station,서울둘레길 안내센터,관광안내소,14
3177,Dobong Station,상계근린공원,근린공원,10
3178,Dobong Station,북한산국립공원도봉공원지킴터,부속시설,6
3179,Dobong Station,서울창포원붓꽃원,부속시설,5
3180,Dobong Station,서울창포원숲속쉼터,부속시설,4
3181,Dobong Station,북한산국립공원 도봉사무소 도봉분소,관리사무소,4
3182,Dobong Station,도봉구희망목재문화체험장,"관람,체험",3
3183,Dobong Station,서울창포원억새원,부속시설,1
3184,Dobong Station,서울창포원완충녹지대,부속시설,1
3185,Dobong Station,서울창포원약용식물원,부속시설,1
3186,Dobong Station,서울창포원습지원,부속시설,1
3187,Dobong Station,서울창포원책읽는언덕,부속시설,0
3188,Dobong Station,별별모험놀이터,자연공원,0
3189,Dobong Station,코리아원스텝,체험여행,0
3190,Banghak Station,헬로애니멀,동물원,91
3191,Banghak Station,상계근린공원,근린공원,10
3192,Banghak Station,평화도봉공원,근린공원,7
3193,Banghak Station,쌍문2동마을마당,근린공원,0
3194,Banghak Station,코리아원스텝,체험여행,0
3195,Banghak Station,민들레공원,근린공원,0
3196,Banghak Station,반디공원,근린공원,0
3197,Banghak Station,용화공원,근린공원,0
3198,Banghak Station,상록수공원,근린공원,0
3199,Banghak Station,도봉2동마을마당,근린공원,0
3200,Banghak Station,홍익,문화재,0
3201,Banghak Station,가을단풍길(도봉중랑천변길),계절거리,0
3202,Banghak Station,방학1동마을마당,근린공원,0
3203,Banghak Station,도봉구_1711-01서울유아숲체험장,"관람,체험",0
3204,Banghak Station,가을단풍길(상계근린공원내산책로),계절거리,0
3205,Nokcheon Station,중계근린공원,근린공원,145
3206,Nokcheon Station,초안산근린공원,근린공원,113
3207,Nokcheon Station,노원우주학교,과학관,73
3208,Nokcheon Station,노원 에코센터,체험여행,57
3209,Nokcheon Station,등나무근린공원,근린공원,53
3210,Nokcheon Station,당현천근린공원,근린공원,26
3211,Nokcheon Station,노원구립 중랑천 환경센터,"관람,체험",17
3212,Nokcheon Station,로보카폴리어린이교통공원안전교육관,부속시설,12
3213,Nokcheon Station,로보카폴리어린이교통공원,테마공원,12
3214,Nokcheon Station,초안산생태공원,"도시,테마공원",12
3215,Nokcheon Station,서울시민천문대,천문대,11
3216,Nokcheon Station,뚝딱뚝딱놀이터 1호,근린공원,10
3217,Nokcheon Station,초안산조선시대분묘군,문화재,8
3218,Nokcheon Station,초안산체육공원,"도시,테마공원",8
3219,Nokcheon Station,반딧불이 유아숲체험장,"관람,체험",7
3220,Nokcheon Station,국립현대미술관 창동레지던시,미술관,6
3221,Nokcheon Station,마들근린공원,근린공원,4
3222,Nokcheon Station,월계동각심재,문화재,3
3223,Nokcheon Station,초안산들꽃향기원,근린공원,3
3224,Nokcheon Station,창2동마을공원,근린공원,3
3225,Wolgye Station,중계근린공원,근린공원,145
3226,Wolgye Station,경춘숲공원방문자센터,관광안내소,74
3227,Wolgye Station,노원우주학교,과학관,73
3228,Wolgye Station,등나무근린공원,근린공원,53
3229,Wolgye Station,영축산근린공원,근린공원,34
3230,Wolgye Station,비석골근린공원,근린공원,27
3231,Wolgye Station,노원구립 중랑천 환경센터,"관람,체험",17
3232,Wolgye Station,서울시민천문대,천문대,11
3233,Wolgye Station,뚝딱뚝딱놀이터 1호,근린공원,10
3234,Wolgye Station,영축산순환산책로,도보코스,8
3235,Wolgye Station,초안산체육공원,"도시,테마공원",8
3236,Wolgye Station,한내근린공원,근린공원,7
3237,Wolgye Station,바운스트램폴린파크 월계 이마트 센터,"스포츠,오락",7
3238,Wolgye Station,경춘숲공원,근린공원,6
3239,Wolgye Station,우이천변가로공원,근린공원,4
3240,Wolgye Station,월계동각심재,문화재,3
3241,Wolgye Station,서울사진축제,"축제,행사",1
3242,Wolgye Station,마들공원농사체험장,체험여행,1
3243,Wolgye Station,이명신도비,기념물,1
3244,Wolgye Station,영축산유아숲체험장,"관람,체험",1
3245,Kwangwoon University Station,경춘숲공원방문자센터,관광안내소,74
3246,Kwangwoon University Station,영축산근린공원,근린공원,34
3247,Kwangwoon University Station,영축산순환산책로,도보코스,8
3248,Kwangwoon University Station,한내근린공원,근린공원,7
3249,Kwangwoon University Station,바운스트램폴린파크 월계 이마트 센터,"스포츠,오락",7
3250,Kwangwoon University Station,경춘숲공원,근린공원,6
3251,Kwangwoon University Station,장위동김진흥가옥,문화재,4
3252,Kwangwoon University Station,석계역문화공원,근린공원,4
3253,Kwangwoon University Station,월계동각심재,문화재,3
3254,Kwangwoon University Station,이명신도비,기념물,1
3255,Kwangwoon University Station,영축산유아숲체험장,"관람,체험",1
3256,Kwangwoon University Station,영축산서울유아숲체험장,"관람,체험",0
3257,Kwangwoon University Station,각심어린이공원,공원,0
3258,Kwangwoon University Station,소곶네어린공원,근린공원,0
3259,Kwangwoon University Station,예안이씨추원사,문화재,0
3260,Kwangwoon University Station,장위3동마을공원,근린공원,0
3261,Kwangwoon University Station,연촌공원,근린공원,0
3262,Sinimun Station,서울 장미축제,꽃축제,950
3263,Sinimun Station,경춘선숲길,도보코스,255
3264,Sinimun Station,서울생활사박물관,박물관,222
3265,Sinimun Station,중랑천길,드라이브,209
3266,Sinimun Station,중랑장미공원,근린공원,168
3267,Sinimun Station,의릉,세계문화유산,131
3268,Sinimun Station,회기역파전골목,먹자거리,60
3269,Sinimun Station,의릉경종왕릉,세계문화유산,50
3270,Sinimun Station,중랑천,"강,하천",47
3271,Sinimun Station,엠코아트갤러리,전시관,29
3272,Sinimun Station,중화수경공원,근린공원,27
3273,Sinimun Station,배봉산둘레길(배봉산자락길),도보코스,27
3274,Sinimun Station,중화2동체육공원,"도시,테마공원",23
3275,Sinimun Station,경희대학교 자연사박물관,박물관,23
3276,Sinimun Station,중랑천제방,계절거리,18
3277,Sinimun Station,서울시립대학교 박물관,박물관,17
3278,Sinimun Station,의릉매표소,"관리,안내",16
3279,Sinimun Station,공릉동근린공원,근린공원,14
3280,Sinimun Station,의릉경종왕비선의왕후릉,세계문화유산,10
3281,Sinimun Station,까치공원,"도시,테마공원",7
3282,Hankuk University of Foreign Studies station,월드챌린저,"레저,테마",0
3283,Hankuk University of Foreign Studies station,한국외국어대학교 모두의거리,"거리,골목",0
3284,Hankuk University of Foreign Studies station,교육문화여행,체험여행,0
3285,Hoegi Station,회기역파전골목,먹자거리,60
3286,Hoegi Station,대안공간346,전시관,2
3287,Hoegi Station,휘경동 철도건널목,"거리,골목",2
3288,Hoegi Station,새싹마을마당,근린공원,1
3289,Hoegi Station,경희대학교 모두의거리,"거리,골목",1
3290,Hoegi Station,한국관광평가연구원,관광안내소,0
3291,Cheongnyangni Station,청량리먹자골목,먹자거리,23
3292,Cheongnyangni Station,청량리역광장,근린공원,13
3293,Cheongnyangni Station,청량리역여행센터,관광안내소,1
3294,Cheongnyangni Station,청량리역검수차고,문화재,0
3295,Cheongnyangni Station,청량리역화천군관광안내센터,관광안내소,0
3296,Cheongnyangni Station,힐스테이트 청.량.리 더퍼스트,전시관,0
3297,Cheongnyangni Station,청.량.리.역 힐스테이트,전시관,0
3298,Jegi-dong Station,경춘선구성동역터,기념물,0
3299,Jegi-dong Station,거창박물관,박물관,0
3300,Jongno 5-ga Station,광장시장전골목,먹자거리,51
3301,Jongno 5-ga Station,종로5가곱창골목,먹자거리,9
3302,Jongno 5-ga Station,광장시장,시장,0
3303,Jonggak Station,쌈지길,복합문화공간,999+
3304,Jonggak Station,익선동한옥거리,도보코스,999+
3305,Jonggak Station,인사동문화의거리,문화거리,999+
3306,Jonggak Station,인사 센트럴 뮤지엄,전시관,746
3307,Jonggak Station,놀이똥산 서울점,테마파크,687
3308,Jonggak Station,박물관은살아있다 인사동점,테마파크,588
3309,Jonggak Station,보신각,기념물,491
3310,Jonggak Station,어라연 전각체험관,"관람,체험",487
3311,Jonggak Station,탑골공원,"도시,테마공원",457
3312,Jonggak Station,다이나믹메이즈 인사동,테마파크,434
3313,Jonggak Station,마녀정원,전시관,252
3314,Jonggak Station,서울빛초롱축제,"축제,행사",224
3315,Jonggak Station,아름다운차박물관,박물관,208
3316,Jonggak Station,인사아트프라자,전시관,205
3317,Jonggak Station,뮤지엄김치간,박물관,185
3318,Jonggak Station,종각젊음의거리,문화거리,143
3319,Jonggak Station,공평도시유적전시관,전시관,114
3320,Jonggak Station,한식문화관,전시관,106
3321,Jonggak Station,전태일기념관,"기념관,생가",102
3322,Jonggak Station,헬로우심쿵,전시관,97
3323,Namyeong Station,민주인권기념관,"기념관,생가",58
3324,Namyeong Station,박종철기념관,"기념관,생가",10
3325,Namyeong Station,해님공원,근린공원,0
3326,Yongsan Station,아모레퍼시픽미술관,미술관,566
3327,Yongsan Station,대원뮤지엄,전시관,329
3328,Yongsan Station,과학동아천문대,천문대,120
3329,Yongsan Station,상상공간뮤지엄,전시관,95
3330,Yongsan Station,용산역광장,근린공원,75
3331,Yongsan Station,왜고개 성지,"문화,유적",23
3332,Yongsan Station,용리단길,"거리,골목",15
3333,Yongsan Station,삼각지대구탕골목,먹자거리,12
3334,Yongsan Station,용산구자전거교통안전체험장,체험여행,8
3335,Yongsan Station,용산역사박물관(2021년예정),박물관,7
3336,Yongsan Station,용산역여행센터 용산역점,관광안내소,5
3337,Yongsan Station,신계역사공원,근린공원,2
3338,Yongsan Station,tvN Jungle,전시관,1
3339,Yongsan Station,나진전자월드 안내소,"관리,안내",0
3340,Yongsan Station,에이데이타플라자,전시관,0
3341,Yongsan Station,한국리더십캠프,체험여행,0
3342,Yongsan Station,조선군사령부터,"유적지,사적지",0
3343,Yongsan Station,드라마[드라마의제왕]촬영지,촬영장소,0
3344,Yongsan Station,용산구_1711-04서울유아숲체험장,"관람,체험",0
3345,Yongsan Station,용산인쇄소직공파업시위지,"유적지,사적지",0
3346,Daebang Station,대방공원,근린공원,48
3347,Daebang Station,동작충효길4코스(노량진길),도보코스,2
3348,Daebang Station,노량진근린공원관리사무소,"도시,테마공원",0
3349,Daebang Station,가을단풍길(여의대방로44길),계절거리,0
3350,Yeongdeungpo Station,영등포공원,"도시,테마공원",143
3351,Yeongdeungpo Station,205번가,"레저,테마",115
3352,Yeongdeungpo Station,만천곤충박물관,박물관,31
3353,Yeongdeungpo Station,중마루공원,"도시,테마공원",11
3354,Yeongdeungpo Station,구 경성방직 사무동,문화재,4
3355,Yeongdeungpo Station,위켄드,전시관,4
3356,Yeongdeungpo Station,도리미소공원,근린공원,2
3357,Yeongdeungpo Station,영등포공원관리사무소,관리사무소,1
3358,Yeongdeungpo Station,방학곳지부군당,문화재,1
3359,Yeongdeungpo Station,종합안내소 영등포역점,관광안내소,1
3360,Yeongdeungpo Station,난석민속품전시관,전시관,0
3361,Yeongdeungpo Station,영등포여행센터 영등포역점,관광안내소,0
3362,Yeongdeungpo Station,아트라운지탐,전시관,0
3363,Guro Station,구로거리공원,근린공원,281
3364,Guro Station,구로근린공원,근린공원,29
3365,Guro Station,스팀도서관,"관람,체험",21
3366,Guro Station,구로역광장,광장,6
3367,Guro Station,신도림소공원,근린공원,1
3368,Guro Station,가을단풍길(거리공원길),계절거리,0
3369,Guro Station,구로구_1711-01서울유아숲체험장,"관람,체험",0
3370,Guil Station,가을단풍길(안양천산책로),계절거리,7
3371,opening station,구로개봉유수지생태공원,"자연,생태공원",9
3372,opening station,전통사경연구원 사경전시관,전시관,0
3373,Oryu-dong Station,오류동역광장,광장,7
3374,Oryu-dong Station,메인코,촬영장소,0
3375,Oryu-dong Station,하늘안추모공원,자연공원,0
3376,Oryu-dong Station,오류역문화공원,시민공원,0
3377,Yeokgok Station,"잠시, 쉬어","카페,디저트",38
3378,Yeokgok Station,유일한가로공원,근린공원,14
3379,Yeokgok Station,빼꼼공원,근린공원,5
3380,Yeokgok Station,역곡상상시장,시장,0
3381,Sosa Station,유일한가로공원,근린공원,14
3382,Sosa Station,희귀애완동물전시장,전시관,0
3383,Bucheon Station,마루광장,광장,98
3384,Bucheon Station,부천역로데오거리,"거리,골목",40
3385,Bucheon Station,펄벅문화거리,"공연,문화의거리",4
3386,Bucheon Station,비둘기공원,근린공원,2
3387,Bucheon Station,넘버원,"축제,행사",0
3388,Bucheon Station,부천세계비보이대회,"축제,행사",0
3389,Jungdong Station,꽃마을공원,근린공원,5
3390,Songnae Station,솔안공원,"도시,테마공원",43
3391,Songnae Station,원천공원,"도시,테마공원",43
3392,Songnae Station,구지공원,"도시,테마공원",23
3393,Songnae Station,둘리의거리,먹자거리,21
3394,Songnae Station,송내영화거리,"거리,골목",12
3395,Songnae Station,투나광장,근린공원,8
3396,Songnae Station,서촌공원,"도시,테마공원",1
3397,Songnae Station,송내무지개광장눈썰매장매표소,"관리,안내",1
3398,Songnae Station,송내매표소,"관리,안내",0
3399,Songnae Station,반달공원,근린공원,0
3400,Songnae Station,솔안말어린이공원,공원,0
3401,Songnae Station,건강공원,근린공원,0
3402,Songnae Station,드라마[너의목소리가들려]촬영지,촬영장소,0
3403,Bugae Station,원천공원,"도시,테마공원",43
3404,Bugae Station,피쉬방 실내낚시터,낚시터,30
3405,Bugae Station,둘리의거리,먹자거리,21
3406,Bugae Station,웅진플레이도시키즈도시,부속건물,10
3407,Bugae Station,부흥공원,근린공원,9
3408,Bugae Station,웅진플레이도시골프연습장,부속건물,6
3409,Bugae Station,웅진플레이도시워터파크&스파농구장,부대시설,4
3410,Bugae Station,해그늘생활체육공원,"도시,테마공원",4
3411,Bugae Station,밤골공원,근린공원,3
3412,Bugae Station,일신놀이공원,근린공원,2
3413,Bugae Station,부이공원,근린공원,2
3414,Bugae Station,서촌공원,"도시,테마공원",1
3415,Bugae Station,방촌공원,근린공원,1
3416,Bugae Station,항동공원,근린공원,1
3417,Bugae Station,세모공원,근린공원,1
3418,Bugae Station,송내무지개광장눈썰매장매표소,"관리,안내",1
3419,Bugae Station,해그늘식물원,"식물원,수목원",0
3420,Bugae Station,송내매표소,"관리,안내",0
3421,Bugae Station,비둘기공원,근린공원,0
3422,Bugae Station,대촌공원,근린공원,0
3423,Bupyeong Station,부평문화의거리,"공연,문화의거리",685
3424,Bupyeong Station,부평해물탕거리,먹자거리,131
3425,Bupyeong Station,부평테마의거리,문화거리,58
3426,Bupyeong Station,부평역교통광장,근린공원,7
3427,Bupyeong Station,서부동놀이공원,근린공원,4
3428,Bupyeong Station,북광장,근린공원,3
3429,Bupyeong Station,노타리매표소,"관리,안내",0
3430,Bupyeong Station,쌍쌍그림상점,전시관,0
3431,Bupyeong Station,경영매표소,"관리,안내",0
3432,Bupyeong Station,이편한 세상시티,전시관,0
3433,Bupyeong Station,부.평.역 이편한세상시티,전시관,0
3434,Baegun Station,부평공원,근린공원,345
3435,Baegun Station,백운공원,근린공원,52
3436,Baegun Station,부영공원,근린공원,43
3437,Baegun Station,삼릉줄사택유적지,"유적지,사적지",21
3438,Baegun Station,희망공원,근린공원,16
3439,Baegun Station,열우물놀이공원,근린공원,5
3440,Baegun Station,희망체육공원,"도시,테마공원",4
3441,Baegun Station,약사공원,근린공원,2
3442,Baegun Station,수정공원,근린공원,2
3443,Baegun Station,백운공원축구장,부속시설,1
3444,Baegun Station,부평아트존,근린공원,1
3445,Baegun Station,인천가족공원묘지 장사문화홍보관,전시관,1
3446,Baegun Station,애향공원,근린공원,1
3447,Baegun Station,신촌공원,근린공원,0
3448,Baegun Station,부평공원어린이놀이터,부속시설,0
3449,Baegun Station,호봉도시자연공원구역,자연공원,0
3450,Baegun Station,부평공원농구장,부속시설,0
3451,Baegun Station,한마음공원,근린공원,0
3452,Baegun Station,근린공원,근린공원,0
3453,Baegun Station,청원새싹공원,근린공원,0
3454,Dongam Station,동암놀이공원,근린공원,0
3455,Ganseok Station,석바위공원,근린공원,97
3456,Ganseok Station,중앙근린공원,근린공원,62
3457,Ganseok Station,열린광장,근린공원,30
3458,Ganseok Station,십정녹지,근린공원,15
3459,Ganseok Station,인천애뜰,광장,11
3460,Ganseok Station,웨슬리희망동산,근린공원,10
3461,Ganseok Station,석바위소공원,근린공원,9
3462,Ganseok Station,중앙공원 조각원지구,근린공원,9
3463,Ganseok Station,열우물놀이공원,근린공원,5
3464,Ganseok Station,인천시티투어,지역명소,4
3465,Ganseok Station,방죽공원,근린공원,1
3466,Ganseok Station,동부공원사업소,관리사무소,0
3467,Ganseok Station,십정5-1공원,근린공원,0
3468,Ganseok Station,벌터고개공원,근린공원,0
3469,Ganseok Station,국가무형문화재109호화각단전수관,문화재,0
3470,Ganseok Station,"주안2,4동재정비촉지지구소공원",근린공원,0
3471,Ganseok Station,동암놀이공원,근린공원,0
3472,Ganseok Station,모아아트홀,전시관,0
3473,Ganseok Station,용화선원,불교,0
3474,Ganseok Station,법성공원,근린공원,0
3475,Juan Station,주안,체험마을,207
3476,Juan Station,옛시민회관쉼터,시민공원,47
3477,Juan Station,주안체육공원,"도시,테마공원",15
3478,Juan Station,국제성서박물관,박물관,12
3479,Juan Station,국제성서박물관기념교육관,박물관,1
3480,Juan Station,인천여성영화제,"축제,행사",0
3481,Juan Station,근린공원,근린공원,0
3482,Juan Station,북인정쉼터,근린공원,0
3483,Juan Station,용화선원,불교,0
3484,Juan Station,인천남부과학교육관,과학관,0
3485,Dohwa Station,수봉공원,"도시,테마공원",274
3486,Dohwa Station,주안,체험마을,207
3487,Dohwa Station,옛시민회관쉼터,시민공원,47
3488,Dohwa Station,수봉공원인공폭포,부속시설,26
3489,Dohwa Station,주안체육공원,"도시,테마공원",15
3490,Dohwa Station,주인공원,근린공원,12
3491,Dohwa Station,국제성서박물관,박물관,12
3492,Dohwa Station,베말근린공원,근린공원,7
3493,Dohwa Station,화동근린공원,근린공원,6
3494,Dohwa Station,수봉마을쉼터,근린공원,5
3495,Dohwa Station,인천통일관,전시관,5
3496,Dohwa Station,수봉놀이동산,테마파크,3
3497,Dohwa Station,쑥골마을박물관,박물관,3
3498,Dohwa Station,염전공원,근린공원,2
3499,Dohwa Station,국제성서박물관기념교육관,박물관,1
3500,Dohwa Station,상륙기념비,기념물,1
3501,Dohwa Station,수봉공원주차장요금소,"관리,안내",1
3502,Dohwa Station,베말공원,근린공원,1
3503,Dohwa Station,한마을쉼터,근린공원,0
